  PID  PPID USER         STIME NAME                       
 1163     2 root         21:11:02 [kworker/u17:33-dwc_wq]
 1164     2 root         21:11:02 [kworker/u17:34-pil_workqueue]
 1165     2 root         21:11:02 [kworker/u17:35-qmi_msg_handler]
 1166     2 root         21:11:02 [kworker/u17:36-kgsl-events]
 1211     2 root         21:11:02 [glink_adsp]
 1212     2 root         21:11:02 [qrtr_rx]
 1213     2 root         21:11:02 [kworker/0:3-events]
 1214     2 root         21:11:02 [glink_cdsp]
 1215     2 root         21:11:02 [qrtr_rx]
 1249     2 root         21:11:03 [kworker/7:5-events]
 1250     1 system       21:11:03 ssgtzd
 1252     1 audioserver  21:11:03 android.hardware.audio.service
 1253     1 system       21:11:03 android.hidl.allocator@1.0-service
 1254     2 root         21:11:03 [kworker/7:6-mm_percpu_wq]
 1256     1 system       21:11:03 qccsyshal@1.2-service
 1258     1 bluetooth    21:11:03 android.hardware.bluetooth@1.0-service-qti
 1260     1 cameraserver 21:11:03 android.hardware.camera.provider@2.4-service_64
 1261     1 media        21:11:03 android.hardware.cas@1.2-service
 1269     1 media        21:11:03 android.hardware.drm-service.clearkey
 1284     1 media        21:11:03 android.hardware.drm@1.3-service.widevine
 1287     1 gps          21:11:03 android.hardware.gnss@2.1-service-qti
 1315     1 system       21:11:03 android.hardware.health-service.qti
 1322     1 system       21:11:03 android.hardware.ir-service.lineage
 1354     1 system       21:11:03 android.hardware.lights-service.qti
 1362     1 system       21:11:03 android.hardware.neuralnetworks@1.3-service-qti
 1363     1 system       21:11:03 android.hardware.sensors-service.xiaomi-multihal
 1370     1 system       21:11:03 android.hardware.usb-service.qti
 1373     1 system       21:11:03 android.hardware.usb.gadget-service.qti
 1375     1 wifi         21:11:03 android.hardware.wifi-service
 1377     1 nobody       21:11:03 vendor.qti.hardware.memtrack-service
 1379     1 media        21:11:03 qconfigservice
 1380     1 system       21:11:03 qesdk-manager
 1381     1 system       21:11:03 vendor.display.color@1.0-service
 1386     1 mediacodec   21:11:03 dolbycodec2-aidl
 1387     1 system       21:11:03 vendor.lineage.powershare-service.default
 1388     1 system       21:11:03 vendor.lineage.touch-service.xiaomi
 1398     1 system       21:11:03 vendor.qti.esepowermanager@1.1-service
 1400     1 system       21:11:03 vendor.qti.hardware.capabilityconfigstore@1.0-service
 1402     1 system       21:11:03 vendor.qti.hardware.display.allocator-service
 1403     1 system       21:11:03 vendor.qti.hardware.display.composer-service
 1404     1 system       21:11:03 dspservice
 1410     1 system       21:11:03 vendor.qti.hardware.eid@1.0-service
 1411     1 system       21:11:03 vendor.qti.hardware.qccvndhal@1.0-service
 1416     1 system       21:11:03 vendor.qti.hardware.qteeconnector@1.0-service
 1417     1 system       21:11:03 vendor.qti.hardware.secureprocessor@1.0
 1418     1 system       21:11:03 vendor.qti.hardware.sensorscalibrate@1.0-service
 1419     1 system       21:11:03 vendor.qti.hardware.servicetracker@1.2-service
 1420     1 system       21:11:03 vendor.qti.hardware.soter@1.0-service
 1423     1 system       21:11:03 vendor.qti.hardware.tui_comm@1.0-service-qti
 1424     1 system       21:11:03 vendor.qti.hardware.vibrator.service
 1425     1 mediacodec   21:11:03 qticodec2-aidl
 1428     1 system       21:11:03 vendor.qti.secure_element@1.2-service
 1429     1 system       21:11:03 vendor.qti.sla.service@1.0-service
 1431     1 system       21:11:03 fidoca
 1434     1 system       21:11:03 vendor.xiaomi.hardware.misys@1.0-service
 1440     1 system       21:11:03 vendor.xiaomi.hardware.misys@2.0-service
 1442     1 system       21:11:03 vendor.xiaomi.hardware.misys@3.0-service
 1443     1 root         21:11:03 vendor.xiaomi.hardware.misys@4.0-service
 1444     1 system       21:11:03 mlipayd@1.1
 1446     1 root         21:11:03 mtd@1.3
 1449     1 system       21:11:03 tidad@1.2
 1454     2 root         21:11:03 [kworker/0:4-events]
 1455     1 media        21:11:03 vppservice
 1456     2 root         21:11:03 [kworker/0:5-mm_percpu_wq]
 1460     2 root         21:11:03 [glink_slpi]
 1461     2 root         21:11:03 [qrtr_rx]
 1462     1 vendor_qrtr  21:11:03 qrtr-ns
 1467     1 system       21:11:03 lowirpcd
 1475     1 system       21:11:03 pd-mapper
 1479     1 system       21:11:03 pm-service
 1490     1 audioserver  21:11:03 audioserver
 1493     1 credstore    21:11:03 credstore
 1517     2 root         21:11:03 [adsp]
 1518     2 root         21:11:03 [adsp]
 1521     1 gpu_service  21:11:03 gpuservice
 1522     2 root         21:11:03 [irq/110-arm-smm]
 1525     1 system       21:11:03 surfaceflinger
 1526     1 nobody       21:11:03 rmt_storage
 1527     1 vendor_rfs   21:11:03 tftp_server
 1528     1 system       21:11:03 sensors.qti
 1557  1078 system       21:11:03 system_server
 1580     2 root         21:11:03 [irq/378-swr_mas]
 1581     2 root         21:11:03 [irq/379-swr_mas]
 1588     2 root         21:11:03 [kworker/u16:10]
 1589     2 root         21:11:03 [kworker/u16:11]
 1605     1 root         21:11:03 mi_thermald
 1771     1 system       21:11:03 pm-proxy
 1793     1 drm          21:11:03 drmserver
 1794     2 root         21:11:03 [kworker/6:6-events]
 1796     2 root         21:11:03 [kworker/4:2-mm_percpu_wq]
 1801     1 nobody       21:11:04 traced_probes
 1803     1 nobody       21:11:04 traced
 1804     1 root         21:11:04 dpmd
 1810     1 system       21:11:04 dpmQmiMgr
 1816  1804 system       21:11:04 dpmd
 1817     1 system       21:11:04 feature_enabler_client
 1826     2 root         21:11:04 [kworker/4:3-events]
 1835     2 root         21:11:04 [kworker/4:4-mm_percpu_wq]
 1837     2 root         21:11:04 [kworker/5:3-pm]
 1839     1 radio        21:11:04 qmipriod
 1843     1 cameraserver 21:11:04 cameraserver
 1848     2 root         21:11:04 [kworker/5:4-mm_percpu_wq]
 1851     1 incidentd    21:11:04 incidentd
 1853     1 root         21:11:04 installd
 1854     1 mediaex      21:11:04 media.extractor
 1859     1 media        21:11:04 media.metrics
 1862     1 media        21:11:04 mediaserver
 1864     1 root         21:11:04 storaged
 1867     1 wifi         21:11:04 wificond
 1872     1 system       21:11:04 cnd
 1876     1 radio        21:11:04 imsdaemon
 1880     1 radio        21:11:04 netmgrd
 1881     2 root         21:11:04 [irq/391-swr_wak]
 1882     1 radio        21:11:04 port-bridge
 1887     1 system       21:11:04 adsprpcd
 1888     1 media        21:11:04 audioadsprpcd
 1889     1 system       21:11:04 cdsprpcd
 1894     1 mediacodec   21:11:04 media.swcodec
 1896     1 statsd       21:11:04 statsd
 1911     1 system       21:11:04 cnss-daemon
 1915     1 radio        21:11:04 ssgqmigd
 1918     1 gps          21:11:04 mlid
 1922     1 gps          21:11:04 loc_launcher
 1929     1 system       21:11:04 ATFWD-daemon
 1946  1922 gps          21:11:04 lowi-server
 1947     1 system       21:11:04 gatekeeperd
 1948  1922 gps          21:11:04 xtra-daemon
 1949     1 root         21:11:04 update_engine
 1959     1 system       21:11:04 android.hardware.biometrics.fingerprint-service.xiaomi
 1964     1 system       21:11:04 qcc-trd
 1974     2 root         21:11:04 [irq/332-gf]
 1976     1 root         21:11:04 odin-display
 1978     1 system       21:11:04 vendor.lineage.livedisplay-service.sdm
 1980     1 system       21:11:04 vendor.xiaomi.hardware.citsensorservice@1.1-service
 1992     1 radio        21:11:04 qcrilNrd
 1996     1 shell        21:11:04 adbd
 2039     1 root         21:11:04 busybox
 2042     1 radio        21:11:04 qcrilNrd
 2058     1 radio        21:11:04 qti
 2064     1 root         21:11:04 supervisor
 2080  2064 root         21:11:04 TEESimulator
 2083     1 radio        21:11:04 adpl
 2188     2 root         21:11:05 [kworker/u17:37]
 2313     2 root         21:11:07 [glink_modem]
 2315     2 root         21:11:07 [qrtr_rx]
 2404     2 root         21:11:07 [kworker/7:2H-kblockd]
 2409     2 root         21:11:07 [kworker/5:2H-kblockd]
 2459     1 root         21:11:08 android.hardware.thermal-service.qti
 2587     2 root         21:11:08 [ipawq34]
 2588     2 root         21:11:08 [iparepwq34]
 2589     2 root         21:11:08 [ipawq104]
 2590     2 root         21:11:08 [iparepwq104]
 2591     2 root         21:11:08 [ipawq95]
 2592     2 root         21:11:08 [iparepwq95]
 2593     2 root         21:11:08 [ipafreepagewq95]
 2595     2 root         21:11:08 [ipawq35]
 2596     2 root         21:11:08 [iparepwq35]
 2597     2 root         21:11:08 [ipawq105]
 2598     2 root         21:11:08 [iparepwq105]
 2599     2 root         21:11:08 [ipafreepagewq10]
 2606     1 radio        21:11:08 shsusrd
 2711     1 radio        21:11:09 ims_rtp_daemon
 2851     2 root         21:11:09 [dsi_err_workq]
 2865     2 root         21:11:09 [wda_wq]
 2866     2 root         21:11:09 [rmnet_powersave]
 2969     2 root         21:11:10 [kworker/4:2H]
 3074     2 root         21:11:11 [cds_recovery_wo]
 3075     2 root         21:11:11 [wlan_logging_th]
 3097  1078 u0_a312      21:11:11 com.android.systemui
 3211  1078 network_stack 21:11:11 com.android.networkstack.process
 3232  1079 webview_zygote 21:11:11 webview_zygote
 3240  1078 system       21:11:11 com.android.axion.quicklook
 3262  1078 radio        21:11:11 .dataservices
 3263  1078 u0_a245      21:11:11 .qtidataservices
 3264  1078 u0_a308      21:11:11 com.qti.phone
 3267  1078 nfc          21:11:11 com.android.nfc
 3270  1078 u0_a293      21:11:11 org.codeaurora.ims
 3271  1078 secure_element 21:11:11 com.android.se
 3275  1078 radio        21:11:11 com.android.phone
 3285  1078 system       21:11:11 org.protonaosp.columbus
 3296  1078 system       21:11:11 com.android.settings
 3413  1078 u0_a259      21:11:11 com.google.android.gms
 3486  1078 u0_a326      21:11:12 com.android.smspush
 3489  1078 u0_a299      21:11:12 com.android.launcher3
 3581  1078 u0_a332      21:11:12 com.android.permissioncontroller
 3652  1078 u0_a330      21:11:12 com.android.cellbroadcastreceiver.module
 3705     2 root         21:11:13 [irq/343-mhi]
 3723  1078 u0_a306      21:11:13 com.android.carrierconfig
 3731  1078 u0_a252      21:11:13 com.android.dialer
 3751     2 root         21:11:14 [qrtr_rx]
 3758  1078 u0_a214      21:11:14 android.process.acore
 3782     2 root         21:11:14 [scheduler_threa]
 3783     2 root         21:11:14 [cds_ol_rx_threa]
 3784     2 root         21:11:14 [dp_rx_thread_0]
 3785     2 root         21:11:14 [dp_rx_thread_1]
 3786     2 root         21:11:14 [dp_rx_thread_2]
 3805     1 wifi         21:11:14 wpa_supplicant
 3911  1078 u0_a335      21:11:24 android.ext.services
 3942  1078 u0_a380      21:11:24 com.drdisagree.colorblendr
 3960     1 root         21:11:24 ksud
 4026     1 root         21:11:25 batterysecret
 4027     1 system       21:11:25 charge_logger
 4037     1 root         21:11:25 msm_irqbalance
 4047  1078 u0_a273      21:11:25 com.android.deskclock
 4059  3942 root         21:11:25 sh
 4078     1 root         21:11:25 odin-color
 4082     2 root         21:11:25 [irq/23-90b6400.]
 4089     2 root         21:11:25 [irq/24-9091000.]
 4094     2 root         21:11:25 [irq/25-90b9100.]
 4100  4059 root         21:11:25 com.drdisagree.colorblendr:root:0
 4102     2 root         21:11:25 [kworker/3:3-events]
 4103  1078 u0_a255      21:11:25 com.google.android.apps.wellbeing
 4105     2 root         21:11:25 [kworker/2:3-events]
 4177  1078 system       21:11:25 io.chaldeaprjkt.gamespace
 4199  1078 u0_a327      21:11:25 org.lineageos.settingsconfig
 4220  1078 u0_a295      21:11:25 org.protonaosp.deviceconfig
 4244     1 root         21:11:25 ksud
 4807  4244 root         21:11:55 ksud
 4842  4244 root         21:12:05 ksud
 4872  4244 root         21:12:15 ksud
 4909  4244 root         21:12:25 ksud
 4946  4244 root         21:12:35 ksud
 4976  4244 root         21:12:45 ksud
 5010  4244 root         21:12:55 ksud
 5083  4244 root         21:13:05 ksud
 5127  1996 shell        21:13:09 ps
