  PID  PPID USER         STIME NAME                       
 1162     2 root         21:18:18 [kworker/u17:33-pil_workqueue]
 1163     2 root         21:18:18 [kworker/u17:34-hal_register_write_wq]
 1164     2 root         21:18:18 [kworker/u17:35-kgsl-events]
 1193     2 root         21:18:18 [glink_cdsp]
 1194     2 root         21:18:18 [qrtr_rx]
 1214     2 root         21:18:18 [glink_adsp]
 1215     2 root         21:18:18 [qrtr_rx]
 1246     1 system       21:18:19 ssgtzd
 1247     2 root         21:18:19 [kworker/7:5-events]
 1248     1 audioserver  21:18:19 android.hardware.audio.service
 1249     2 root         21:18:19 [kworker/6:3-events]
 1250     1 system       21:18:19 android.hidl.allocator@1.0-service
 1268     1 system       21:18:19 qccsyshal@1.2-service
 1269     1 bluetooth    21:18:19 android.hardware.bluetooth@1.0-service-qti
 1270     1 cameraserver 21:18:19 android.hardware.camera.provider@2.4-service_64
 1271     1 media        21:18:19 android.hardware.cas@1.2-service
 1299     1 media        21:18:19 android.hardware.drm-service.clearkey
 1329     1 media        21:18:19 android.hardware.drm@1.3-service.widevine
 1332     1 gps          21:18:19 android.hardware.gnss@2.1-service-qti
 1337     1 system       21:18:19 android.hardware.health-service.qti
 1338     1 system       21:18:19 android.hardware.ir-service.lineage
 1339     1 system       21:18:19 android.hardware.lights-service.qti
 1342     1 system       21:18:19 android.hardware.neuralnetworks@1.3-service-qti
 1343     1 system       21:18:19 android.hardware.sensors-service.xiaomi-multihal
 1348     1 system       21:18:19 android.hardware.usb-service.qti
 1350     1 system       21:18:19 android.hardware.usb.gadget-service.qti
 1352     1 wifi         21:18:19 android.hardware.wifi-service
 1355     1 nobody       21:18:19 vendor.qti.hardware.memtrack-service
 1358     1 media        21:18:19 qconfigservice
 1360     1 system       21:18:19 qesdk-manager
 1367     1 system       21:18:19 vendor.display.color@1.0-service
 1369     1 mediacodec   21:18:19 dolbycodec2-aidl
 1370     1 system       21:18:19 vendor.lineage.powershare-service.default
 1380     1 system       21:18:19 vendor.lineage.touch-service.xiaomi
 1381     1 system       21:18:19 vendor.qti.esepowermanager@1.1-service
 1382     1 system       21:18:19 vendor.qti.hardware.capabilityconfigstore@1.0-service
 1383     1 system       21:18:19 vendor.qti.hardware.display.allocator-service
 1385     1 system       21:18:19 vendor.qti.hardware.display.composer-service
 1386     1 system       21:18:19 dspservice
 1390     1 system       21:18:19 vendor.qti.hardware.eid@1.0-service
 1393     1 system       21:18:19 vendor.qti.hardware.qccvndhal@1.0-service
 1397     1 system       21:18:19 vendor.qti.hardware.qteeconnector@1.0-service
 1398     1 system       21:18:19 vendor.qti.hardware.secureprocessor@1.0
 1401     1 system       21:18:19 vendor.qti.hardware.sensorscalibrate@1.0-service
 1405     1 system       21:18:19 vendor.qti.hardware.servicetracker@1.2-service
 1406     1 system       21:18:19 vendor.qti.hardware.soter@1.0-service
 1409     1 system       21:18:19 vendor.qti.hardware.tui_comm@1.0-service-qti
 1410     1 system       21:18:19 vendor.qti.hardware.vibrator.service
 1413     1 mediacodec   21:18:19 qticodec2-aidl
 1416     1 system       21:18:19 vendor.qti.secure_element@1.2-service
 1425     1 system       21:18:19 vendor.qti.sla.service@1.0-service
 1426     1 system       21:18:19 fidoca
 1427     1 system       21:18:19 vendor.xiaomi.hardware.misys@1.0-service
 1428     1 system       21:18:19 vendor.xiaomi.hardware.misys@2.0-service
 1429     1 system       21:18:19 vendor.xiaomi.hardware.misys@3.0-service
 1430     1 root         21:18:19 vendor.xiaomi.hardware.misys@4.0-service
 1432     1 system       21:18:19 mlipayd@1.1
 1436     1 root         21:18:19 mtd@1.3
 1441     1 system       21:18:19 tidad@1.2
 1445     1 media        21:18:19 vppservice
 1449     1 vendor_qrtr  21:18:19 qrtr-ns
 1453     1 system       21:18:19 lowirpcd
 1454     1 system       21:18:19 pd-mapper
 1456     1 system       21:18:19 pm-service
 1477     1 audioserver  21:18:19 audioserver
 1481     1 credstore    21:18:19 credstore
 1488     1 gpu_service  21:18:19 gpuservice
 1499     2 root         21:18:19 [adsp]
 1500     1 system       21:18:19 surfaceflinger
 1502     2 root         21:18:19 [adsp]
 1504     1 nobody       21:18:19 rmt_storage
 1506     2 root         21:18:19 [kworker/4:4-events]
 1507     2 root         21:18:19 [irq/110-arm-smm]
 1516     1 vendor_rfs   21:18:19 tftp_server
 1519     1 system       21:18:19 sensors.qti
 1554     2 root         21:18:19 [kworker/5:3-events]
 1560     2 root         21:18:19 [kworker/5:4]
 1561     2 root         21:18:19 [irq/377-swr_mas]
 1562     2 root         21:18:19 [irq/378-swr_mas]
 1570  1085 system       21:18:19 system_server
 1579     2 root         21:18:19 [glink_slpi]
 1580     2 root         21:18:19 [qrtr_rx]
 1581     2 root         21:18:19 [kworker/0:3-events]
 1602     1 root         21:18:19 mi_thermald
 1679     2 root         21:18:19 [kworker/u16:9-memlat_wq]
 1680     2 root         21:18:19 [kworker/u16:10]
 1760     1 system       21:18:19 pm-proxy
 1767     2 root         21:18:19 [kworker/1:3-mm_percpu_wq]
 1769     1 drm          21:18:19 drmserver
 1780     2 root         21:18:19 [kworker/1:4-mm_percpu_wq]
 1788     1 nobody       21:18:19 traced_probes
 1791     1 nobody       21:18:20 traced
 1793     1 root         21:18:20 dpmd
 1798     1 system       21:18:20 dpmQmiMgr
 1799     1 system       21:18:20 feature_enabler_client
 1806  1793 system       21:18:20 dpmd
 1824     1 radio        21:18:20 qmipriod
 1830     1 cameraserver 21:18:20 cameraserver
 1837     2 root         21:18:20 [kworker/6:4-events]
 1854     1 incidentd    21:18:20 incidentd
 1855     1 root         21:18:20 installd
 1858     1 mediaex      21:18:20 media.extractor
 1863     1 media        21:18:20 media.metrics
 1864     2 root         21:18:20 [kworker/6:5-mm_percpu_wq]
 1865     1 media        21:18:20 mediaserver
 1876     1 root         21:18:20 storaged
 1881     1 wifi         21:18:20 wificond
 1885     1 system       21:18:20 cnd
 1888     1 radio        21:18:20 imsdaemon
 1892     1 radio        21:18:20 netmgrd
 1893     1 radio        21:18:20 port-bridge
 1902     1 system       21:18:20 adsprpcd
 1903     1 media        21:18:20 audioadsprpcd
 1904     1 system       21:18:20 cdsprpcd
 1909     1 mediacodec   21:18:20 media.swcodec
 1915     1 statsd       21:18:20 statsd
 1928     1 system       21:18:20 cnss-daemon
 1930     1 radio        21:18:20 ssgqmigd
 1936     1 gps          21:18:20 mlid
 1938     1 gps          21:18:20 loc_launcher
 1951     1 system       21:18:20 ATFWD-daemon
 1961     1 system       21:18:20 gatekeeperd
 1965  1938 gps          21:18:20 lowi-server
 1966  1938 gps          21:18:20 xtra-daemon
 1967     1 root         21:18:20 update_engine
 1980     1 system       21:18:20 android.hardware.biometrics.fingerprint-service.xiaomi
 1983     1 system       21:18:20 qcc-trd
 1990     1 root         21:18:20 odin-display
 1991     1 system       21:18:20 vendor.lineage.livedisplay-service.sdm
 1995     1 system       21:18:20 vendor.xiaomi.hardware.citsensorservice@1.1-service
 1999     1 shell        21:18:20 adbd
 2002     2 root         21:18:20 [irq/332-gf]
 2008     1 radio        21:18:20 qcrilNrd
 2037     1 root         21:18:20 busybox
 2044     1 radio        21:18:20 qcrilNrd
 2057     1 radio        21:18:20 qti
 2065     1 root         21:18:20 supervisor
 2070     1 radio        21:18:20 adpl
 2079  2065 root         21:18:20 TEESimulator
 2138     2 root         21:18:20 [kworker/u17:36]
 2139     2 root         21:18:20 [kworker/u17:37]
 2241     2 root         21:18:21 [irq/391-swr_wak]
 2361     2 root         21:18:21 [glink_modem]
 2363     2 root         21:18:21 [qrtr_rx]
 2435     2 root         21:18:21 [kworker/5:2H]
 2444     2 root         21:18:22 [kworker/6:2H-kblockd]
 2446     2 root         21:18:22 [kworker/7:2H-kblockd]
 2612     1 radio        21:18:23 shsusrd
 2629     2 root         21:18:23 [ipawq34]
 2630     2 root         21:18:23 [iparepwq34]
 2631     2 root         21:18:23 [ipawq104]
 2632     2 root         21:18:23 [iparepwq104]
 2633     2 root         21:18:23 [ipawq95]
 2634     2 root         21:18:23 [iparepwq95]
 2635     2 root         21:18:23 [ipafreepagewq95]
 2636     2 root         21:18:23 [ipawq35]
 2637     2 root         21:18:23 [iparepwq35]
 2638     2 root         21:18:23 [ipawq105]
 2639     2 root         21:18:23 [iparepwq105]
 2640     2 root         21:18:23 [ipafreepagewq10]
 2708     1 root         21:18:24 android.hardware.thermal-service.qti
 2844     1 radio        21:18:25 ims_rtp_daemon
 2879     2 root         21:18:25 [wda_wq]
 2880     2 root         21:18:25 [rmnet_powersave]
 2936     2 root         21:18:25 [dsi_err_workq]
 3111     2 root         21:18:28 [cds_recovery_wo]
 3112     2 root         21:18:28 [wlan_logging_th]
 3132  1085 u0_a312      21:18:28 com.android.systemui
 3263  1086 webview_zygote 21:18:28 webview_zygote
 3276  1085 system       21:18:28 com.android.axion.quicklook
 3297  1085 radio        21:18:28 .dataservices
 3298  1085 u0_a245      21:18:28 .qtidataservices
 3299  1085 u0_a308      21:18:28 com.qti.phone
 3305  1085 network_stack 21:18:28 com.android.networkstack.process
 3309  1085 nfc          21:18:28 com.android.nfc
 3311  1085 u0_a293      21:18:28 org.codeaurora.ims
 3342  1085 secure_element 21:18:28 com.android.se
 3355  1085 radio        21:18:28 com.android.phone
 3375  1085 system       21:18:28 org.protonaosp.columbus
 3388  1085 system       21:18:28 com.android.settings
 3456  1085 u0_a259      21:18:29 com.google.android.gms
 3534  1085 u0_a299      21:18:29 com.android.launcher3
 3555  1085 u0_a326      21:18:29 com.android.smspush
 3590     2 root         21:18:29 [irq/343-mhi]
 3641  1085 u0_a332      21:18:29 com.android.permissioncontroller
 3702  1085 u0_a330      21:18:29 com.android.cellbroadcastreceiver.module
 3762     2 root         21:18:30 [qrtr_rx]
 3778     2 root         21:18:30 [scheduler_threa]
 3781     2 root         21:18:30 [cds_ol_rx_threa]
 3784     2 root         21:18:30 [dp_rx_thread_0]
 3785     2 root         21:18:30 [dp_rx_thread_1]
 3786     2 root         21:18:30 [dp_rx_thread_2]
 3811     1 wifi         21:18:31 wpa_supplicant
 3815  1085 u0_a306      21:18:31 com.android.carrierconfig
 3816  1085 u0_a252      21:18:31 com.android.dialer
 3851  1085 u0_a214      21:18:31 android.process.acore
 3967  1085 u0_a335      21:18:40 android.ext.services
 3981  1085 u0_a380      21:18:40 com.drdisagree.colorblendr
 4067     1 root         21:18:41 batterysecret
 4073     1 system       21:18:41 charge_logger
 4075  1085 u0_a273      21:18:41 com.android.deskclock
 4085  3981 root         21:18:41 sh
 4104     1 root         21:18:41 msm_irqbalance
 4115  4085 root         21:18:41 com.drdisagree.colorblendr:root:0
 4130     2 root         21:18:41 [irq/23-90b6400.]
 4135  1085 u0_a255      21:18:41 com.google.android.apps.wellbeing
 4137     2 root         21:18:41 [irq/24-9091000.]
 4151     2 root         21:18:41 [irq/25-90b9100.]
 4157     1 root         21:18:41 odin-color
 4222  1085 system       21:18:41 io.chaldeaprjkt.gamespace
 4258  1085 u0_a327      21:18:41 org.lineageos.settingsconfig
 4276  1085 u0_a295      21:18:41 org.protonaosp.deviceconfig
 4301     1 root         21:18:41 ksud
 4919  1085 u0_a348      21:19:09 com.android.providers.media.module
 4922  1085 u0_a262      21:19:09 com.google.android.googlequicksearchbox:interactor
 4935  1085 u0_a325      21:19:09 org.lineageos.profiles
 4966  1085 system       21:19:09 com.libremobileos.sidebar
 4983  1085 system       21:19:09 com.libremobileos.freeform
 4991  1085 u0_a298      21:19:10 com.qualcomm.qti.services.systemhelper:systemhelper_service
 4997  1085 system       21:19:10 org.ifaa.aidl.manager
 5040  1085 u0_a248      21:19:10 com.tencent.soter.soterserver
 5059  1085 u0_a304      21:19:10 org.lineageos.audiofx
 5066  1085 u0_a247      21:19:10 org.mipay.android.manager
 5094  1085 u0_a316      21:19:10 com.qualcomm.location
 5098  1085 system       21:19:10 org.lineageos.settings
 5102  1085 u0_a232      21:19:10 com.android.printspooler
 5108  1085 system       21:19:10 com.android.keychain
 5137  1085 u0_a253      21:19:10 com.google.android.partnersetup
 5190  1085 u0_a215      21:19:10 android.process.media
 5196  1085 u0_a262      21:19:10 com.google.android.googlequicksearchbox:googleapp
 5199  1085 u0_a262      21:19:10 com.google.android.googlequicksearchbox:search
 5311  1085 system       21:19:10 co.aospa.sense
 5438  1085 u0_a250      21:19:10 com.android.imsserviceentitlement
 5456  1085 u0_a259      21:19:11 com.google.android.gms.unstable
 5491  1085 u0_a226      21:19:11 com.android.providers.calendar
 5524  1085 u0_a279      21:19:11 com.android.inputmethod.latin
 5533  1085 system       21:19:11 org.lineageos.lineageparts
 5613  1085 u0_a385      21:19:11 pan.alexander.tordnscrypt.stable
 5687  1085 u0_a371      21:19:12 dev.ukanth.ufirewall
 5713  5613 u0_a385      21:19:12 libdnscrypt-proxy.so
 5723  5613 root         21:19:12 sh
 5769  1085 u0_a258      21:19:12 com.google.android.projection.gearhead:shared
 5791  5687 root         21:19:12 sh
 5849  1085 u0_a335      21:19:12 .adservices
 5904  1085 u0_a301      21:19:12 com.android.camera
 5932  1085 system       21:19:13 com.android.localtransport
 6012  1085 u0_a257      21:19:13 com.google.android.apps.restore
 6044  1085 u0_a260      21:19:13 com.android.contacts
 6077  1085 u0_a223      21:19:13 com.android.devicediagnostics
 6120  1085 system       21:19:13 com.android.dynsystem
 6139  1085 u0_a345      21:19:14 com.android.federatedcompute.services
 6144  1085 system       21:19:14 com.android.dynsystem:dynsystem
 6180  1085 u0_a338      21:19:14 com.android.healthconnect.controller
 6202  1085 u0_a261      21:19:14 com.android.hotwordenrollment.okgoogle
 6225  1085 u0_a251      21:19:14 com.android.hotwordenrollment.xgoogle
 6263  1085 u0_a228      21:19:14 com.android.managedprovisioning
 6293  1085 u0_a269      21:19:15 com.android.messaging
 6313  5613 root         21:19:15 sh
 6319  6313 root         21:19:15 libnflog.so
 6375  1085 u0_a344      21:19:15 com.android.ondevicepersonalization.services
 6404  1085 u0_a287      21:19:15 com.stevesoltys.seedvault
 6423  1085 u0_a218      21:19:15 com.android.packageinstaller
 6438  1085 u0_a354      21:19:15 com.nox.nox
 6467  6438 root         21:19:15 sh
 6503  6438 root         21:19:15 sh
 6508  6438 root         21:19:15 sh
 6515  1085 u0_a346      21:19:15 com.android.rkpdapp
 6544  6438 root         21:19:15 sh
 6581  1085 shell        21:19:16 com.android.shell
 6625  1085 u0_a297      21:19:16 com.android.statementservice
 6680  1085 u0_a270      21:19:16 com.google.android.gm.exchange
 6754  1085 u0_a258      21:19:16 com.google.android.projection.gearhead:car
 6817  1085 u0_a309      21:19:16 com.google.android.setupwizard
 6890  1085 u0_a271      21:19:17 com.google.android.syncadapters.calendar
 6970  1085 u0_a277      21:19:17 com.google.android.tts
 6992  1085 u0_a256      21:19:17 com.android.vending
 7193  1085 u0_a329      21:19:18 org.calyxos.backup.contacts
 7225  1085 u0_a288      21:19:18 org.lineageos.updater
 7276  1085 u0_a317      21:19:18 org.omnirom.omnijaws
 7340  1085 u0_a256      21:19:18 com.android.vending:background
 7345  1085 u0_a364      21:19:18 com.aurora.store
 7431  5687 root         21:19:18 sh
 7483  1085 u0_a381      21:19:19 com.ebay.mobile
 7694  1085 u0_a368      21:19:19 com.google.android.apps.translate
 7992  1085 u0_a398      21:19:20 com.google.android.apps.walletnfcrel
 8098  1085 u0_a386      21:19:20 com.google.android.youtube
 8259  1085 u0_a394      21:19:21 com.spotify.music
 8338  1085 u0_a370      21:19:21 com.termux
 8365  1085 u0_a377      21:19:21 com.twitter.android
 8429  1085 u0_a379      21:19:21 io.element.android.x
 8482  1085 u0_a359      21:19:22 me.kavishdevar.librepods
 8510  1085 u0_a388      21:19:22 net.thunderbird.android
 8565  1085 u0_a367      21:19:22 org.adaway
 8600  1085 u0_a399      21:19:22 org.telegram.messenger
 8602  8565 root         21:19:22 sh
 8649  8602 root         21:19:23 libwebserver_exec.so
 8657  1085 u0_a347      21:19:23 com.android.photopicker
 8680  1085 u0_a213      21:19:23 com.android.externalstorage
 8701  1085 u0_a373      21:19:23 com.whatsapp
 8749  1085 u0_a372      21:19:23 com.yandex.browser
 8808  1085 u0_a372      21:19:23 com.yandex.browser:AppMetrica
 8814  1085 u0_a356      21:19:23 org.fdroid.fdroid
 8855  1085 u0_a372      21:19:24 com.yandex.browser:passport
 9432  1999 shell        21:20:22 ps
